No.;NIT;RAZON SOCIAL;SUPERVISOR;REGIÓN;DEPARTAMENTO DOMICILIO;CIUDAD DOMICILIO;CIIU;MACROSECTOR;"INGRESOS OPERACIONALES
2018*";GANANCIA (PERDIDA) 2018;TOTAL ACTIVOS 2018;TOTAL PASIVOS 2018;TOTAL PATRIMONIO 2018;"INGRESOS OPERACIONALES
2017*";GANANCIA (PERDIDA) 2017;TOTAL ACTIVOS 2017;TOTAL PASIVOS 2017;TOTAL PATRIMONIO 2017;GRUPO EN NIIF
789;830010738;C.I. SUNSHINE BOUQUET S.A.S;3;1;2;7;1;0;4598076470.0;67582770.0;4667876540.0;2819178890.0;1848697650.0;3995183930.0;79885330.0;2408006870.0;1930306730.0;477700140.0;0
790;890900259;COLTEJER S.A.;0;0;0;37;33;4;1764280000.0;-289810000.0;9515660000.0;4375390000.0;5140270000.0;2125800000.0;-247470000.0;9551480000.0;4124580000.0;5426900000.0;0
791;900104079;EL ZUQUE S.A.;3;1;2;7;157;6;5628955070.0;5725681960.0;42760187020.0;49735470.0;42710451550.0;4787076550.0;4808915920.0;39947699500.0;23101830.0;39924597670.0;0
792;900110594;OLAM AGRO COLOMBIA SAS;3;1;2;7;21;4;4307538570.0;-15821480.0;1956034290.0;1913662940.0;42371350.0;4016585230.0;16931190.0;1502955800.0;1444762970.0;58192830.0;0
793;890804199;PRODUCTORA DE ALAMBRES  COLOMBIANOS PROALCO S.A.S;3;1;11;65;65;4;2185841590.0;-23708210.0;1241674750.0;1074033510.0;167641240.0;1532276820.0;-98699770.0;1012269430.0;820919980.0;191349450.0;0
794;890900250;JOHN RESTREPO A Y CIA S.A;3;0;0;37;116;1;2707979430.0;-100999190.0;1869558260.0;1210264800.0;659293460.0;3093854670.0;-34291800.0;1719555640.0;1486457480.0;233098160.0;0
795;800186960;ALTIPAL S.A.S;3;1;2;7;116;1;9292514630.0;69559440.0;2723410620.0;2156467780.0;566942840.0;8648239180.0;76146800.0;2935466050.0;2404891230.0;530574820.0;1
796;900935126;ASMET S.A.S.;1;4;7;53;181;6;127411000000.0;-6613497395.0;31763139869.0;101680000000.0;-69916833919.0;150263000000.0;-17945260372.0;25575007719.0;87031427474.0;-61456419756.0;1
798;900104081;AMINVERSIONES S.A.;3;1;2;7;157;6;3582014060.0;3638805300.0;26197045470.0;27839770.0;26169205700.0;3036770600.0;3053457450.0;24379807820.0;15679480.0;24364128340.0;0
799;900327290;DERCO COLOMBIA SAS;3;1;11;16;97;1;5129626730.0;7171370.0;2879151900.0;1942549030.0;936602870.0;4401399430.0;-147678280.0;2328339360.0;1697199920.0;631139440.0;0
800;890917465;GRIFFITH FOODS S.A.S.;3;0;0;44;27;4;1424423770.0;70966650.0;770721240.0;346307410.0;424413830.0;1258556620.0;43272040.0;658221580.0;304774400.0;353447180.0;0
801;890112475;CI ENERGIA SOLAR SAS ESWINDOWS;3;3;1;5;68;4;6653166240.0;254802680.0;8198929770.0;5556300650.0;2642629120.0;4977565990.0;73686640.0;6709028020.0;4239900690.0;2469127330.0;0
803;890922549;PREMEX S.A.S;3;0;0;45;28;4;3003682640.0;156533990.0;2214104990.0;1439965450.0;774139540.0;2564239770.0;112275470.0;2012650600.0;1433995400.0;578655200.0;0
804;860007668;ALAMBRES Y MALLAS SA;3;1;2;7;65;4;2022560380.0;10042510.0;2053349100.0;1293056380.0;760292720.0;1928855810.0;26125940.0;1927531730.0;1156158760.0;771372970.0;0
805;800149149;ALIMENTOS BALANCEADOS TEQUENDAMA S.A. ALBATEQ S.A.;3;1;11;28;28;4;6696360790.0;16767890.0;2239751430.0;1587128900.0;652622530.0;5699092710.0;20730890.0;1714687680.0;1128833040.0;585854640.0;0
807;811014994;COMPAÑÍA DE GALLETAS NOEL S.A.S.;3;0;0;45;27;4;8529806860.0;1194989130.0;20901306790.0;7845564330.0;13055742460.0;8388048810.0;1227487270.0;21046796500.0;8448834760.0;12597961740.0;0
808;891300959;Sucroal S.A.;3;4;24;49;53;4;2824760240.0;15287770.0;3075096080.0;1529901840.0;1545194240.0;2695927560.0;-109557280.0;2943057820.0;1421753670.0;1521304150.0;0
810;900174089;CSP STEEL DE COLOMBIA LTDA;3;1;2;7;99;1;1786119730.0;97266920.0;918702160.0;507341560.0;411360600.0;1055172300.0;124040390.0;596759610.0;363709110.0;233050500.0;0
811;860056150;BASF QUIMICA COLOMBIANA S.A.;3;1;2;7;113;1;4413396340.0;6589740.0;2933684500.0;2582276950.0;351407550.0;4460747740.0;-23597420.0;3115178230.0;2835898640.0;279279590.0;0
812;900333530;CI COLOMBIAN NATURAL RESOURCES I SAS;3;3;1;5;4;5;8543502770.0;409468550.0;7062181620.0;5940726150.0;1121455470.0;6067911880.0;1737530070.0;6444853440.0;5838944700.0;605908740.0;0
813;900860284;BBI COLOMBIA SAS;3;1;11;28;142;6;2165753140.0;-446192880.0;1110095350.0;1035031610.0;75063740.0;872009320.0;-348650600.0;686643890.0;694310710.0;-7666820.0;0
814;860516431;GRAN TIERRA ENERGY COLOMBIA LTD;3;1;2;7;6;5;17458760000.0;1868250000.0;34931140000.0;6612540000.0;28318600000.0;11794390000.0;1581720000.0;31147540000.0;4922630000.0;26224910000.0;0
815;860002130;NESTLE DE COLOMBIA S.A;3;1;2;7;27;4;15119820000.0;1233100000.0;9159670000.0;7535180000.0;1624490000.0;15332480000.0;1108960000.0;8965880000.0;7429050000.0;1536830000.0;0
816;890100783;INDUSTRIAS CANNON DE COLOMBIA S.A.;3;3;1;5;34;4;1813656480.0;-11467000.0;2303561590.0;984136810.0;1319424780.0;1949746290.0;26850700.0;2095342780.0;764451000.0;1330891780.0;0
817;830513238;CONEXRED SA;3;1;2;7;150;6;6550956440.0;5899070.0;608283840.0;474331270.0;133952570.0;6658505040.0;47187620.0;581632790.0;466932590.0;114700200.0;1
818;830076125;GRUNENTHAL COLOMBIANA  SA;3;1;2;7;106;1;1452283910.0;209055840.0;1340210240.0;415557340.0;924652900.0;1379975220.0;220355410.0;1602245550.0;487205810.0;1115039740.0;0
820;835001216;EL GRAN LANGOSITNO SAS;3;4;24;12;120;1;1743780620.0;51649480.0;582325180.0;398343530.0;183981650.0;1538017580.0;32614050.0;410839980.0;278507810.0;132332170.0;1
821;860006853;CARBOQUIMICA S.A.S;3;1;2;7;47;4;2118490380.0;-90643980.0;2095558310.0;1207098470.0;888459840.0;2106303950.0;-33636780.0;2019064520.0;1039960690.0;979103830.0;0
822;860032450;POLLO FIESTA SA;3;1;2;7;3;0;2314000060.0;9538100.0;961195350.0;491710500.0;469484850.0;2120449430.0;22832400.0;877752530.0;415568430.0;462184100.0;1
823;900844097;COMERCIALIZADORA INTERNACIONAL ATLANTICMETALS SAS;3;3;1;5;114;1;1528396390.0;12273310.0;251593430.0;218061680.0;33531750.0;385859460.0;736520.0;230934320.0;209675880.0;21258440.0;1
824;900422614;EXPERIAN COLOMBIA S.A;3;1;2;7;154;6;2085623120.0;-136652620.0;8463959540.0;3483472590.0;4980486950.0;1984677800.0;-254685210.0;8028508790.0;7357727720.0;670781070.0;0
825;900809229;GLAXOSMITHKLINE CONSUMER HEALTHCARE COLOMBIA S.A.S;3;1;2;7;55;4;2143713920.0;83924850.0;1351538150.0;735108350.0;616429800.0;2028337460.0;-15706410.0;1127801720.0;595296770.0;532504950.0;0
826;800114766;FRESKALECHE S.A.S.;3;2;21;8;18;4;1789315780.0;21556500.0;994526760.0;674489730.0;320037030.0;1913477650.0;17782010.0;968699640.0;658973360.0;309726280.0;0
827;900297153;COASPHARMA S.A.S;3;1;2;7;55;4;1460908070.0;-5621480.0;1648651110.0;1408413160.0;240237950.0;1476065080.0;18669400.0;1584804250.0;1394058660.0;190745590.0;1
828;860000751;HENKEL COLOMBIANA SAS;3;1;2;7;52;4;4223073440.0;174365100.0;3088138800.0;1418038920.0;1670099880.0;3963122590.0;173997740.0;2804133630.0;1306374780.0;1497758850.0;0
829;800161633;CONSTRUCCIONES LAS GALIAS SA;3;1;2;7;90;3;1437782460.0;887166670.0;10111432670.0;4507017880.0;5604414790.0;765823430.0;401180880.0;8778021390.0;3978360850.0;4799660540.0;1
830;800144934;VISION Y MARKETING SAS;3;4;24;12;168;6;1837032830.0;23346610.0;422996130.0;345988960.0;77007170.0;1535330880.0;14599970.0;390174110.0;312721310.0;77452800.0;1
831;800011987;Tenaris Tubocaribe Ltda;3;3;3;74;65;4;9394065140.0;458979010.0;15457301640.0;10486903790.0;4970397850.0;6068411370.0;208233510.0;12606744280.0;8506184380.0;4100559900.0;0
833;800018359;BEL STAR S.A.;3;1;11;71;52;4;11542871590.0;392762900.0;7445763710.0;4510816090.0;2934947620.0;11059335540.0;268064400.0;6425999750.0;4045407670.0;2380592080.0;0
834;860352419;VETRA EXPLORACIÓN Y PRODUCCIÓN COLOMBIA S.A.S.;3;1;2;7;6;5;2014464380.0;-125251750.0;2796514000.0;2048849290.0;747664710.0;1604142590.0;-158919830.0;3248355860.0;2448174730.0;800181130.0;0
835;811036030;COMPAÑIA NACIONAL DE CHOCOLATES S.A.S.;3;0;0;45;25;4;9502890310.0;1458188510.0;16750729840.0;4898128260.0;11852601580.0;8847782120.0;1034040540.0;16803753550.0;5446531580.0;11357221970.0;0
836;860007277;MEXICHEM RESINAS COLOMBIA SAS;3;3;3;15;49;4;13245740000.0;669202050.0;8377847390.0;4107113490.0;4270733900.0;12761997150.0;497084310.0;8352712150.0;4473790790.0;3878921360.0;0
837;900265170;RIESGO E INVERSIONES BOLIVAR S.A.S.;3;1;2;7;158;6;2912269440.0;2901416310.0;24207925180.0;12833010.0;24195092170.0;3521510610.0;3512258000.0;21860622920.0;15634190.0;21844988730.0;0
838;860002464;CORPORACION DE FERIAS Y EXPOSICIONES S A;0;1;2;7;163;6;1569206420.0;265489650.0;8597693290.0;3594683880.0;5003009410.0;1390669840.0;227671760.0;7254501960.0;2410536560.0;4843965400.0;0
839;900657570;SACYR CONSTRUCCION COLOMBIA SAS;3;1;2;7;91;3;4084567000.0;101548850.0;5038877880.0;5035011920.0;3865960.0;1309147110.0;-635580.0;1513035120.0;1447431710.0;65603410.0;0
840;890930545;MINCIVIL SA;3;1;2;7;93;3;6465847610.0;545642760.0;11547054520.0;5330040110.0;6217014410.0;6022908770.0;636387910.0;10521311600.0;4969110300.0;5552201300.0;1
841;800239064;COMERCIALIZADORA INTERNACIONAL DE LLANTAS SA;3;0;0;45;98;1;1572264150.0;32380990.0;1265809460.0;805401080.0;460408380.0;1475871860.0;23614910.0;1211957280.0;815771620.0;396185660.0;0
842;860053831;COMERCIAL ALLAN SAS;3;1;11;21;18;4;1348705750.0;35529290.0;803525900.0;654588160.0;148937740.0;1225049240.0;25776300.0;642711900.0;505749090.0;136962810.0;1
843;800164590;CELTA SAS;3;3;1;68;59;4;1484712660.0;50089140.0;666068100.0;276877050.0;389191050.0;1458453290.0;82132560.0;786240600.0;365379320.0;420861280.0;0
844;800216181;GRUPO AVAL ACCIONES Y VALORES S A;0;1;2;7;132;1;31504180000.0;28877490000.0;202822000000.0;20605960000.0;182216000000.0;22748220000.0;20011780000.0;189335000000.0;20949930000.0;168385000000.0;0
845;890906413;ELECTRICAS DE MEDELLIN INGENIERIA Y SERVICIOS S.A.S;3;1;2;7;92;3;5043815560.0;771324410.0;7541656010.0;3137104080.0;4404551930.0;4682884180.0;1027493700.0;6259667680.0;2350675430.0;3908992250.0;0
846;800103052;ORACLE COLOMBIA LIMITADA;3;1;2;61;152;6;6152348650.0;76376880.0;4533703260.0;3869284890.0;664418370.0;6015289550.0;82701040.0;4212498020.0;3797465590.0;415032430.0;0
848;900658497;AMGEN BIOTECNOLOGICA S A S;3;1;2;7;55;4;1383898230.0;44889180.0;1100275170.0;814144920.0;286130250.0;1183146110.0;13520120.0;914674850.0;728688660.0;185986190.0;0
849;900304940;TOUR VACATION HOTELES AZUL SAS;3;1;2;7;139;6;2346071810.0;27378600.0;3625396330.0;2624681420.0;1000714910.0;2066286150.0;33636520.0;3027469430.0;2222228500.0;805240930.0;0
850;890208788;UNION DE DROGUISTAS SA. UNIDROGAS SA;3;2;21;27;106;1;5371323450.0;53199650.0;2995198100.0;2019356840.0;975841260.0;4843153950.0;38308970.0;2337840480.0;1593805840.0;744034640.0;1
851;830140321;HUAWEI TECHOLOGIES COLOMBIA S.A.S.;3;1;2;7;108;1;8625459760.0;67458950.0;5462995430.0;5210337890.0;252657540.0;6744813150.0;20004040.0;5880518470.0;5636173630.0;244344840.0;0
852;860502509;PVC GERFOR S.A.;3;1;11;21;59;4;2104575050.0;67499690.0;3565461580.0;2073988920.0;1491472660.0;2084958940.0;42914580.0;3256000220.0;1840064940.0;1415935280.0;0
853;805011074;ADIDAS COLOMBIA LTDA.;3;1;2;7;104;1;5590308550.0;118352760.0;2631090900.0;2581968840.0;49122060.0;5607471670.0;19903260.0;2891267080.0;3345491100.0;-454224020.0;0
854;900179369;CONFIPETROL SAS;3;1;2;7;83;4;2546033590.0;172661220.0;2145698860.0;917299680.0;1228399180.0;2093203720.0;176806240.0;1906776900.0;769785200.0;1136991700.0;0
855;890404383;ATIEMPO S.A.S;3;3;3;15;173;6;1369662520.0;102852240.0;344924520.0;221696750.0;123227770.0;1137871080.0;110399370.0;337759950.0;211640910.0;126119040.0;1
856;811016426;MEDICAMENTOS POS SA0;3;0;0;25;106;1;3414768450.0;22368190.0;2372157070.0;1936851930.0;435305140.0;3297736140.0;70663880.0;2116313820.0;1703133100.0;413180720.0;1
857;800167919;STILOTEX S.A.S;3;1;2;7;103;1;1498290700.0;17142090.0;1365375660.0;996514560.0;368861100.0;1503400650.0;35554320.0;1402620570.0;1043824370.0;358796200.0;0
859;830083392;PRODUCTORA DE TEXTILES DE TOCANCIPA S.A.. TOPTEX S.A.;3;1;11;71;33;4;1861257470.0;162355690.0;2547906730.0;1558417950.0;989488780.0;1525910920.0;40374880.0;1770694730.0;823749700.0;946945030.0;0
860;890904996;EMPRESAS PÚBLICAS DE MEDELLÍN ESP;2;0;0;45;87;6;89668110000.0;23448220000.0;455955000000.0;229902000000.0;226053000000.0;79271490000.0;21881890000.0;395810000000.0;180829790000.0;214980000000.0;0
861;890925215;C.I. PRODUCTOS AUTOADHESIVOS ARCLAD S.A.;3;0;0;58;43;4;3657450420.0;143623740.0;3754747320.0;2143205760.0;1611541560.0;3513625390.0;222509550.0;3619014030.0;2129875660.0;1489138370.0;0
862;830129327;FARMATODO COLOMBIA SA;3;1;2;7;130;1;4334723960.0;309255350.0;1653074800.0;1181329490.0;471745310.0;3665639650.0;-112051370.0;1158102990.0;995613030.0;162489960.0;1
863;890801339;COMPAÑIA MANUFACTURERA MANISOL;3;5;5;43;39;4;4119743150.0;112579490.0;2416921530.0;1222331530.0;1194590000.0;3768368030.0;159662220.0;1946360530.0;768089830.0;1178270700.0;0
864;800022127;ESTUDIOS, PROYECTOS E INVERSIONES DE LOS ANDES S.A.S;3;1;2;7;180;6;2768180280.0;415669510.0;4057704000.0;1066478070.0;2991225930.0;1108145670.0;138081190.0;2352603610.0;1633727230.0;718876380.0;0
865;900268747;PAREX RESOURCES COLOMBIA LTD. Sucursal;3;1;2;7;6;5;36128732990.0;17666912810.0;42355383500.0;15281811490.0;27073572010.0;15914117110.0;3013333000.0;18343492400.0;5974880130.0;12368612270.0;0
866;830098375;FLORES IPANEMA SAS;3;1;2;7;1;0;2104564630.0;69876610.0;1975096600.0;1622201550.0;352895050.0;2140537840.0;186975790.0;1866769380.0;1415472730.0;451296650.0;0
867;900479267;FUNDICION RAMIREZ ZONA FRANCA SAS;3;4;24;49;67;4;5479875750.0;37124680.0;501838930.0;80184550.0;421654380.0;7056962450.0;126094630.0;560631470.0;176101780.0;384529690.0;0
868;900377365;OLEODUCTO BICENTENARIO DE COLOMBIA SAS;3;1;2;7;134;6;11607941610.0;4951055950.0;34648975690.0;22212092880.0;12436882810.0;11078792230.0;4439327070.0;30936772090.0;19760179430.0;11176592660.0;0
869;800175457;PANAMERICANA FORMAS E IMPRESOS S.A.;3;1;2;7;44;4;1711567400.0;99500530.0;2929076670.0;622766920.0;2306309750.0;1584781450.0;82879640.0;3387700910.0;1180891690.0;2206809220.0;1
870;800197463;POLLOS EL BUCANERO S.A.;3;4;24;12;14;4;7759122610.0;-474121170.0;8195633990.0;5170171880.0;3025462110.0;7448513910.0;-83572370.0;4709873880.0;2962423860.0;1747450020.0;0
871;860063875;EMGESA S.A. E.S.P.;2;1;2;7;85;6;37184489080.0;10203380480.0;92499634400.0;50107154340.0;42392480060.0;34250809010.0;8870556850.0;90283703930.0;51800840930.0;38482863000.0;0
872;890918965;C.I TECNICAS BALTIME DE COLOMBIA S.A;3;3;14;62;100;1;5191956600.0;39063560.0;2592123600.0;1616841870.0;975281730.0;4609686660.0;58367560.0;1669658240.0;823152540.0;846505700.0;0
873;900061516;MUEBLES JAMAR S.A;3;3;1;5;126;1;3488350160.0;51915370.0;1915497160.0;1356437350.0;559059810.0;3122659050.0;43539320.0;2184576710.0;1677432270.0;507144440.0;1
874;892300678;ETICOS SERRANO GOMEZ  LTDA;3;3;1;5;130;1;7279841780.0;138106500.0;3662524080.0;2767268830.0;895255250.0;6385671280.0;93604190.0;3032221050.0;2219072300.0;813148750.0;0
876;900353873;SCANIA COLOMBIA S.A.S;3;1;2;7;97;1;2243420870.0;35065070.0;1088307060.0;830809210.0;257497850.0;21.0;24103160.0;916490570.0;694057770.0;222432800.0;0
878;900473830;GUNVOR COLOMBIA CI SAS;3;1;2;7;110;1;20396350760.0;28863530.0;1643547850.0;1606145640.0;37402210.0;12826317840.0;4532380.0;2441351230.0;2431557740.0;9793490.0;1
879;860525060;SOCIEDAD EXPORTADORA DE CAFE DE LAS COOPERATIVAS  DE CAFICULTORES S A EXPOCAFE S.A.;3;1;2;7;100;1;7705774260.0;-137223720.0;2381108700.0;1800231280.0;580877420.0;9399726170.0;145048370.0;3903929000.0;3051761290.0;852167710.0;0
880;860000896;SIKA COLOMBIA SAS;3;1;11;71;53;4;3597183680.0;338409140.0;2212714790.0;1086623510.0;1126091280.0;3374440390.0;305186970.0;1991397990.0;896026140.0;1095371850.0;0
881;900298861;COMPAÑIA CAFETERA LA MESETA S.A.;3;5;5;17;21;4;6834633100.0;66501760.0;1183387800.0;881178830.0;302208970.0;5900591890.0;17190100.0;963267570.0;727560360.0;235707210.0;0
882;860514592;DEPOSITO PRINCIPAL DE DROGAS LTDA;3;1;2;7;106;1;2457224940.0;24496620.0;1303075650.0;1110214250.0;192861400.0;2398042730.0;12708450.0;1127403410.0;959038630.0;168364780.0;1
884;900519421;INVERSIONES GREIDINGER ANGEL SAS;3;1;2;7;163;6;4812414790.0;4264035060.0;5496932740.0;563455990.0;4933476750.0;23086120.0;8232270.0;388594330.0;31017020.0;357577310.0;1
885;890908649;SUN CHEMICAL COLOMBIA SAS;3;0;0;45;51;4;1803441870.0;21460120.0;1918127160.0;1157199400.0;760927760.0;1688232560.0;-6208610.0;1783431140.0;1071622140.0;711809000.0;0
886;900521357;JMV CONSTRUKTORA SAS;3;1;2;7;93;3;1695836390.0;132337370.0;1413249140.0;1154540650.0;258708490.0;1791790.0;1791790.0;774429220.0;620709160.0;153720060.0;1
887;800055116;CALYPSO DEL CARIBE S.A.;3;1;11;71;121;1;2460374500.0;134283260.0;862290090.0;574060700.0;288229390.0;1886348850.0;64367500.0;602922730.0;435376590.0;167546140.0;1
888;805029321;CARIBE SA;3;4;24;38;117;1;1649395260.0;16873430.0;416289580.0;253539970.0;162749610.0;1509214790.0;10525870.0;397917270.0;252041100.0;145876170.0;0
889;890318919;VALLECILLA B Y VALLECILLA M;3;4;24;12;116;1;1719326670.0;52574250.0;2409906170.0;1586609190.0;823296980.0;1563944830.0;94513160.0;2212275550.0;1429378650.0;782896900.0;0
892;890301054;TORRECAFE AGUILA ROJA Y CIA SA;3;4;24;12;22;4;1755108220.0;152614060.0;1928922330.0;466701870.0;1462220460.0;1707139090.0;137272780.0;1960143330.0;279338900.0;1680804430.0;1
893;800067065;PROMOTORA MEDICA LAS AMERICAS S A;0;0;0;45;182;6;2507354850.0;154270420.0;4678477920.0;2297773740.0;2380704180.0;2083725940.0;89735870.0;3999124600.0;2116945060.0;1882179540.0;0
894;890900118;CRISTALERIA PELDAR S.A;3;0;0;25;60;4;6979040720.0;1214673680.0;9899178050.0;4537767860.0;5361410190.0;6516282850.0;887774040.0;9218543210.0;4237971310.0;4980571900.0;0
895;860002127;INDUSTRIA COLOMBIANA DE LLANTAS SA;3;1;2;7;98;1;2532065700.0;50592290.0;1529503740.0;936847350.0;592656390.0;2740851930.0;-119147030.0;1413536620.0;871932600.0;541604020.0;0
896;890938020;INPROQUIM SAS;3;0;0;39;113;1;2536829820.0;28259780.0;758894540.0;614315280.0;144579260.0;2522738130.0;31151220.0;895954270.0;754563510.0;141390760.0;0
897;891900196;INGENIO CARMELITA S.A.;3;4;24;72;23;4;1409906190.0;-66769580.0;2133480310.0;1047215950.0;1086264360.0;1498385890.0;-47409660.0;2074609360.0;959708970.0;1114900390.0;0
898;890932279;C.I. IBLU SOCIEDAD POR ACCIONES SIMPLIFICADA;3;0;0;45;103;1;1880298560.0;32800730.0;2069083500.0;1605670840.0;463412660.0;1601147200.0;14925970.0;1452533570.0;1019946020.0;432587550.0;0
899;830511110;SKF LATIN TRADE SAS;3;1;2;7;109;1;1561716950.0;38251910.0;639831610.0;502007090.0;137824520.0;251471960.0;17831170.0;176291850.0;76719250.0;99572600.0;1
900;830122365;PANASONIC DE COLOMBIA S.A.;3;1;11;21;116;1;1398788200.0;-9125910.0;621785710.0;611012790.0;10772920.0;1633933300.0;-4851220.0;525725650.0;505826820.0;19898830.0;0
901;860076919;CREPES Y WAFFLES S.A.;3;1;2;7;140;6;3611333690.0;194213190.0;1837425520.0;1027124730.0;810300790.0;3441351260.0;144062920.0;1691552610.0;1019565380.0;671987230.0;1
902;860072134;HOCOL S.A.;3;1;2;7;6;5;14301283120.0;2171229820.0;23364680640.0;8868807930.0;14495872710.0;11835542180.0;-624346450.0;22789080760.0;8050423490.0;14738657.27;0
903;900882422;Mercaderia SAS;3;1;11;16;117;1;16480731350.0;-2157784450.0;4460106490.0;5975433830.0;-1515327340.0;7724458260.0;-1639606260.0;2981299480.0;3228315370.0;-247015890.0;0
904;830065842;ATENTO COLOMBIA S.A.;3;1;2;7;179;6;2506325610.0;-55818870.0;1295049950.0;971798890.0;323251060.0;2525332470.0;-15939350.0;1237904070.0;859597820.0;378306250.0;0
905;890101553;JANSSEN CILAG SA;3;1;2;7;106;1;3624443230.0;-20346440.0;1715328150.0;779052630.0;936275520.0;3338066010.0;-13732380.0;1605083350.0;648461390.0;956621960.0;0
906;890307885;PLASTICOS ESPECIALES SAS;3;4;24;79;59;4;1424548720.0;42281130.0;1943017250.0;916510110.0;1026507140.0;1263036090.0;48715970.0;1674478690.0;780038910.0;894439780.0;0
907;900235088;TECPETROL COLOMBIA S.A.S.;3;1;2;7;6;5;1362523110.0;-319518960.0;1069620750.0;532429790.0;537190960.0;776236580.0;-244966310.0;1381770150.0;566009660.0;815760490.0;0
908;901089852;Agregados Argos S.A.S.;3;0;0;45;112;1;1617509480.0;20977050.0;523965920.0;464466040.0;59499880.0;576257320.0;-24028380.0;327280510.0;288308890.0;38971620.0;0
909;891401858;OPERADORA AVÍCOLA COLOMBIA S.A.S.;3;0;0;25;3;0;5687977670.0;113993340.0;3869847950.0;1727058340.0;2142789610.0;5340389470.0;-91225060.0;3745609760.0;1712476640.0;2033133120.0;0
910;900174478;LOUIS DREYFUS COMPANY COLOMBIA SAS;3;1;2;7;21;4;4234607370.0;-72312280.0;3535275720.0;3609816220.0;-74540500.0;6229367020.0;-351142530.0;2800191720.0;2784227470.0;15964250.0;0
911;811008963;MULTIENLACE SAS;3;0;0;45;177;6;4590893900.0;387919410.0;4949358690.0;1921561280.0;3027797410.0;4468863880.0;203184420.0;4854833000.0;2014551780.0;2840281220.0;0
912;830112215;WORLD FUEL SERVICES COMPANY LLC SUCURSAL COLOMBIA;3;1;2;7;122;1;1948839460.0;3958770.0;637646450.0;426711650.0;210934800.0;1836204600.0;-3379460.0;600353560.0;393377530.0;206976030.0;1
913;830010337;SANOFI AVENTIS DE COLOMBIA S.A;3;1;2;7;106;1;8740659450.0;456976690.0;6009782530.0;3046824700.0;2962957830.0;7677436620.0;109679590.0;5328281750.0;2824092010.0;2504189740.0;0
914;860513857;COHERPA INGENIEROS CONSTRUCTORES SAS;3;1;2;7;91;3;1452204670.0;992193590.0;4383805150.0;1312378240.0;3071426910.0;301701930.0;59834190.0;2743362040.0;947050460.0;1796311580.0;0
915;900470939;CONSTRUCTORA TUNEL DEL ORIENTE S.A.S;3;0;0;45;93;3;2638583460.0;193620410.0;1562901850.0;879480490.0;683421360.0;1886838960.0;166200000.0;1137638680.0;650319230.0;487319450.0;0
916;800146425;ORGANIZACION SOLARTE Y CIA S.C.A.;3;1;2;7;19;4;3377174170.0;106228670.0;3149839150.0;1306185570.0;1843653580.0;3354326910.0;152405750.0;2724513250.0;910641500.0;1813871750.0;0
917;890312779;S&A SERVICIOS Y ASESORIAS SAS;3;4;24;12;173;6;2304364000.0;24098210.0;280395200.0;152747790.0;127647410.0;2162360600.0;28370870.0;312781820.0;200721350.0;112060470.0;1
918;830112317;PROMOTORA DE CAFE COLOMBIA S. A.;0;1;2;7;141;4;2941862360.0;-123323090.0;1576591210.0;1103785910.0;472805300.0;2819226810.0;30696450.0;1648220130.0;973889740.0;674330390.0;0
919;891080005;CCF COMFACOR;1;3;10;46;181;6;46406162127.0;-2861463571.0;3757661508.0;43568743683.0;-39811082175.0;46283570993.0;-33892920238.0;289709699.0;35848502326.0;-32951405336.0;1
920;900402080;FRESENIUS KABI COLOMBIA S.A.S;3;1;2;7;106;1;1728508530.0;58556190.0;1340836970.0;660476630.0;680360340.0;1328006880.0;122706280.0;1183255920.0;563040580.0;620215340.0;0
921;860020369;SU OPORTUNO SERVICIO LTDA;4;3;1;5;176;6;1614661900.0;34675590.0;670143280.0;323036450.0;347106830.0;1458132030.0;23944330.0;687751280.0;289666600.0;398084680.0;0
923;830068119;VITALIS SACI;3;1;2;7;106;1;1760450030.0;14872690.0;2311905080.0;1477094880.0;834810200.0;1196948530.0;-71906930.0;2313735960.0;1727982190.0;585753770.0;0
924;860034944;PRODUCTORA DE CABLES PROCABLES SAS;3;1;2;7;70;4;3476461440.0;86234910.0;1607327300.0;848401390.0;758925910.0;3217667460.0;94706410.0;1707972480.0;1035281470.0;672691010.0;0
925;890900308;FABRICATO S.A;0;0;0;6;33;4;3442227640.0;-317551760.0;9081787640.0;3718760190.0;5363027450.0;3476860000.0;-64460000.0;9018000000.0;3703350000.0;5314650000.0;0
926;800208785;CONGELADOS AGRICOLAS SA CONGELAGRO SA;3;1;2;7;16;4;1732216050.0;89375080.0;968618890.0;286503710.0;682115180.0;1605246140.0;34752440.0;883303770.0;290563670.0;592740100.0;0
927;860500480;ALMACENES CORONA S.A.S;3;1;2;7;125;1;2695369460.0;-4185750.0;800497820.0;655340250.0;145157570.0;2696591200.0;-27650930.0;811846150.0;663525500.0;148320650.0;0
928;890901264;DISTRIBUIDORA DE ABONOS S.A;3;0;0;59;100;1;3968016380.0;65087610.0;1580964410.0;1070810170.0;510154240.0;1787731940.0;52240530.0;1197660910.0;646485380.0;551175530.0;1
929;860007884;AUTOMOTORA NACIONAL SAS;3;1;2;7;97;1;2635718480.0;20933080.0;1298308970.0;886527810.0;411781160.0;2238756310.0;11415500.0;1146728860.0;785880780.0;360848080.0;1
930;830113601;ACTIUNIDOS S.A.;3;1;2;7;157;6;8886534830.0;8808671840.0;61022593840.0;3625230880.0;57397362960.0;7639347060.0;7398434140.0;56915488400.0;3671396300.0;53244092100.0;0
